agent_timestamp,agent_field_id,agent_bin_id,expert_timestamp,expert_field_id,expert_bin_id,timestamp
1485046588,-1,0,1485046588,-1,0,1485046588
1485046708,6064,2,1485046598,9104,212,1485046708
1485046828,3853,340,1485046672,9105,256,1485046828
1485046948,13716,340,1485046746,9378,255,1485046948
1485047068,7457,340,1485046901,10330,97,1485047068
1485047188,15608,340,1485047019,10331,97,1485047188
1485047308,9888,340,1485047137,10574,97,1485047308
1485047428,15545,340,1485047255,10031,71,1485047428
1485047548,13749,340,1485047374,10030,71,1485047548
1485047668,15969,340,1485047492,10027,71,1485047668
1485047788,15985,340,1485047611,10029,72,1485047788
1485047908,3855,340,1485047730,10019,50,1485047908
1485048028,4010,340,1485047875,10253,18,1485048028
1485048148,3853,340,1485048131,10383,4,1485048148
1485048268,4055,340,1485048250,10383,4,1485048268
1485048388,3855,340,1485048326,6117,13,1485048388
1485048508,4010,340,1485048445,6117,4,1485048508
1485048628,15985,340,1485048562,6118,13,1485048628
1485048748,16009,340,1485048681,6118,13,1485048748
1485048868,16009,340,1485048800,6125,13,1485048868
1485048988,9898,340,1485048919,6131,13,1485048988
1485049108,4046,340,1485049038,6131,13,1485049108
1485049228,15968,340,1485049156,10547,13,1485049228
1485049348,4014,340,1485049275,10547,13,1485049348
1485049468,3828,340,1485049411,10130,24,1485049468
1485049588,15975,340,1485049627,11079,351,1485049588
1485049708,4055,340,1485049746,11079,351,1485049708
1485049828,12777,340,1485049864,11079,351,1485049828
1485049948,7459,340,1485049983,11080,351,1485049948
1485050068,3857,340,1485050103,11080,351,1485050068
1485050188,4048,340,1485050221,11080,351,1485050188
1485050308,4010,340,1485050338,11081,352,1485050308
1485050428,15947,340,1485050457,11081,407,1485050428
1485050548,4062,340,1485050645,10030,73,1485050548
1485050668,15997,340,1485050720,10031,99,1485050668
1485050788,15972,340,1485050873,10966,396,1485050788
1485050908,10167,340,1485050995,9880,454,1485050908
1485051028,4023,340,1485051162,11082,459,1485051028
1485051148,3867,340,1485051379,10021,74,1485051148
1485051268,13732,340,1485051467,11030,164,1485051268
1485051388,15211,340,1485051540,10738,129,1485051388
1485051508,15945,340,1485051667,10389,35,1485051508
1485051628,10167,340,1485051815,10722,349,1485051628
1485051748,3996,340,1485051934,11083,403,1485051748
1485051868,4017,340,1485052052,11083,403,1485051868
1485051988,4033,340,1485052170,11083,403,1485051988
1485052108,4034,340,1485052372,6119,36,1485052108
1485052228,4024,340,1485052569,10877,241,1485052228
1485052348,3996,340,1485052687,10879,199,1485052348
1485052468,13760,340,1485052806,10817,199,1485052468
1485052588,3067,340,1485052925,10817,199,1485052588
1485052708,4022,340,1485053114,10169,340,1485052708
1485052828,6932,340,1485053235,10169,340,1485052828
1485052948,4017,340,1485053354,9991,340,1485052948
1485053068,16017,340,1485053473,9988,341,1485053068
1485053188,10176,340,1485053592,10862,290,1485053188
1485053308,4024,340,1485053710,10862,290,1485053308
1485053428,15934,340,1485053842,9987,341,1485053428
1485053548,3868,340,1485053962,9986,341,1485053548
1485053668,13727,340,1485054081,9986,341,1485053668
1485053788,3868,340,1485054307,11084,347,1485053788
1485053908,10169,340,1485054424,11084,402,1485053908
1485054028,10176,340,1485054542,11084,402,1485054028
1485054148,2821,340,1485054662,11085,347,1485054148
1485054268,10176,340,1485054780,11085,347,1485054268
1485054388,4035,340,1485054898,11085,347,1485054388
1485054508,16017,340,1485055017,11086,347,1485054508
1485054628,3983,340,1485055136,11086,347,1485054628
1485054748,16017,340,1485055254,11086,347,1485054748
1485054868,2821,340,1485055372,11087,347,1485054868
1485054988,2821,340,1485055558,6243,102,1485054988
1485055108,10176,340,1485055677,10702,76,1485055108
1485055228,4025,395,1485057855,10771,170,1485055228
1485055348,15973,395,1485057974,10771,170,1485055348
1485055468,3067,395,1485058093,10771,170,1485055468
1485055588,4039,395,1485058214,10711,170,1485055588
1485055708,4026,395,1485058334,10711,170,1485055708
1485055828,13251,395,1485058472,10506,254,1485055828
1485055948,15974,395,1485058593,9697,254,1485055948
1485056068,15945,395,1485058711,11088,301,1485056068
1485056188,10170,395,1485058831,10131,301,1485056188
1485056308,4023,395,1485058981,11089,351,1485056308
1485056428,3068,395,1485059100,11089,351,1485056428
1485056548,4039,395,1485059220,11089,351,1485056548
1485056668,13727,395,1485059340,11090,351,1485056668
1485056788,13760,395,1485059459,11090,351,1485056788
1485056908,3983,395,1485059580,11091,406,1485056908
1485057028,15946,395,1485059700,11091,406,1485057028
1485057148,3999,395,1485059818,11091,465,1485057148
1485057268,10759,395,1485059937,11092,406,1485057268
1485057388,10759,395,1485060057,11092,406,1485057388
1485057508,3983,395,1485060176,11092,406,1485057508
1485057628,3999,395,1485060296,11088,351,1485057628
1485057748,3999,395,1485060416,10131,351,1485057748
1485057868,10759,395,1485060535,10132,351,1485057868
1485057988,3718,129,0,0,0,1485057988
1485058108,3727,128,0,0,0,1485058108
1485058228,4001,395,0,0,0,1485058228
1485058348,4001,395,0,0,0,1485058348
1485058468,4001,395,0,0,0,1485058468
1485058588,4001,395,0,0,0,1485058588
1485058708,4221,243,0,0,0,1485058708
1485058828,3942,128,0,0,0,1485058828
1485058948,10881,243,0,0,0,1485058948
1485059068,3604,129,0,0,0,1485059068
1485059188,4221,243,0,0,0,1485059188
1485059308,14092,244,0,0,0,1485059308
1485059428,6089,348,0,0,0,1485059428
1485059548,5867,348,0,0,0,1485059548
1485059668,13745,348,0,0,0,1485059668
1485059788,14007,348,0,0,0,1485059788
1485059908,10433,348,0,0,0,1485059908
1485060028,15760,348,0,0,0,1485060028
1485060148,14030,348,0,0,0,1485060148
1485060268,10233,348,0,0,0,1485060268
1485060388,5845,348,0,0,0,1485060388
1485060508,8396,348,0,0,0,1485060508
