agent_timestamp,agent_field_id,agent_bin_id,expert_timestamp,expert_field_id,expert_bin_id,timestamp
1483837310,-1,0,1483837310,-1,0,1483837310
1483837430,14619,206,1483837320,9110,172,1483837430
1483837550,14264,205,1483837417,9016,214,1483837550
1483837670,8690,205,1483837601,9071,245,1483837670
1483837790,1667,205,1483837788,9033,170,1483837790
1483837910,11904,205,1483837906,7983,171,1483837910
1483838030,11968,205,1483838023,8688,205,1483838030
1483838150,14269,205,1483844496,9798,461,1483838150
1483838270,8690,205,1483844582,9349,401,1483838270
1483838390,1571,205,1483844659,9341,400,1483838390
1483838510,1899,205,1483844774,8963,404,1483838510
1483838630,12627,205,1483844849,9425,405,1483838630
1483838750,12605,205,1483844936,9935,406,1483838750
1483838870,15275,205,1483845010,9083,406,1483838870
1483838990,11502,205,1483845085,10526,407,1483838990
1483839110,15083,205,1483845203,10471,407,1483839110
1483839230,9271,205,1483845321,10472,352,1483839230
1483839350,14270,205,1483845439,11037,352,1483839350
1483839470,2069,205,1483845560,11012,351,1483839470
1483839590,7449,205,1483845748,10329,165,1483839590
1483839710,9341,205,1483845871,10574,130,1483839710
1483839830,6588,205,1483845991,10321,168,1483839830
1483839950,14115,205,1483846094,10028,100,1483839950
1483840070,11970,205,1483846212,10575,130,1483840070
1483840190,11522,205,1483846331,10575,130,1483840190
1483840310,9384,205,1483846405,10576,99,1483840310
1483840430,2213,205,1483846523,10576,130,1483840430
1483840550,1923,205,1483846596,10986,129,1483840550
1483840670,9399,205,1483846715,10986,129,1483840670
1483840790,1958,205,1483846834,10709,129,1483840790
1483840910,1712,205,1483846953,10709,129,1483840910
1483841030,2087,205,1483847110,10761,203,1483841030
1483841150,1979,205,1483847183,10761,203,1483841150
1483841270,13489,205,1483847326,9393,342,1483841270
1483841390,9353,205,1483847401,10906,292,1483841390
1483841510,8960,205,1483847521,9230,343,1483841510
1483841630,13492,205,1483847639,11038,397,1483841630
1483841750,8961,205,1483847758,11039,343,1483841750
1483841870,1737,205,1483847878,11040,343,1483841870
1483841990,15366,205,1483848069,10308,253,1483841990
1483842110,1817,205,1483848189,10308,300,1483842110
1483842230,2142,205,1483848335,10303,465,1483842230
1483842350,8960,205,1483848409,11041,351,1483842350
1483842470,2258,205,1483848528,10311,351,1483842470
1483842590,1928,205,1483848647,10659,407,1483842590
1483842710,15368,205,1483848766,10660,407,1483842710
1483842830,2259,205,1483848887,10101,352,1483842830
1483842950,2142,205,1483849006,10099,352,1483842950
1483843070,15362,205,1483849127,11042,407,1483843070
1483843190,9011,205,1483849292,10320,297,1483843190
1483843310,2269,205,1483849404,10319,254,1483843310
1483843430,9229,205,1483849521,10319,254,1483843430
1483843550,1929,205,1483849669,9574,405,1483843550
1483843670,10017,205,1483849743,11022,404,1483843670
1483843790,15368,205,1483849863,10962,350,1483843790
1483843910,10868,205,1483849984,11023,350,1483843910
1483844030,2148,205,1483850104,11043,350,1483844030
1483844150,9744,205,1483850224,10964,405,1483844150
1483844270,2341,205,1483850344,11044,350,1483844270
1483844390,15363,205,1483850466,10963,405,1483844390
1483844510,2528,205,1483850586,11026,404,1483844510
1483844630,2341,205,0,0,0,1483844630
1483844750,10693,205,0,0,0,1483844750
1483844870,13059,205,0,0,0,1483844870
1483844990,9380,205,0,0,0,1483844990
1483845110,2127,205,0,0,0,1483845110
1483845230,2395,205,0,0,0,1483845230
1483845350,2395,205,0,0,0,1483845350
1483845470,11220,205,0,0,0,1483845470
1483845590,2407,205,0,0,0,1483845590
1483845710,13664,205,0,0,0,1483845710
1483845830,10693,205,0,0,0,1483845830
1483845950,2405,205,0,0,0,1483845950
1483846070,10752,205,0,0,0,1483846070
1483846190,2406,205,0,0,0,1483846190
1483846310,3020,205,0,0,0,1483846310
1483846430,2407,205,0,0,0,1483846430
1483846550,11222,205,0,0,0,1483846550
1483846670,15133,205,0,0,0,1483846670
1483846790,8174,205,0,0,0,1483846790
1483846910,8059,205,0,0,0,1483846910
1483847030,13703,205,0,0,0,1483847030
1483847150,13705,205,0,0,0,1483847150
1483847270,2564,205,0,0,0,1483847270
1483847390,8303,205,0,0,0,1483847390
1483847510,11222,205,0,0,0,1483847510
1483847630,15137,205,0,0,0,1483847630
1483847750,11246,205,0,0,0,1483847750
1483847870,13880,205,0,0,0,1483847870
1483847990,3025,205,0,0,0,1483847990
1483848110,13707,205,0,0,0,1483848110
1483848230,8224,205,0,0,0,1483848230
1483848350,2416,205,0,0,0,1483848350
1483848470,2715,205,0,0,0,1483848470
1483848590,10246,205,0,0,0,1483848590
1483848710,3025,205,0,0,0,1483848710
1483848830,2714,205,0,0,0,1483848830
1483848950,13669,205,0,0,0,1483848950
1483849070,13046,205,0,0,0,1483849070
1483849190,2747,205,0,0,0,1483849190
1483849310,15139,205,0,0,0,1483849310
1483849430,11249,205,0,0,0,1483849430
1483849550,15140,205,0,0,0,1483849550
1483849670,3030,205,0,0,0,1483849670
1483849790,8541,205,0,0,0,1483849790
1483849910,10027,205,0,0,0,1483849910
1483850030,2764,205,0,0,0,1483850030
1483850150,2949,205,0,0,0,1483850150
1483850270,15141,205,0,0,0,1483850270
1483850390,14167,205,0,0,0,1483850390
1483850510,2713,205,0,0,0,1483850510
