agent_timestamp,agent_field_id,agent_bin_id,expert_timestamp,expert_field_id,expert_bin_id,timestamp
1484960069,-1,0,1484960069,-1,0,1484960069
1484960189,13562,139,1484960079,10122,358,1484960189
1484960309,3329,107,1484960200,10122,358,1484960309
1484960429,12037,106,1484960275,9687,358,1484960429
1484960549,12419,106,1484960350,9683,357,1484960549
1484960669,3331,106,1484960469,9683,305,1484960669
1484960789,7474,106,1484960677,9071,343,1484960789
1484960909,13157,106,1484960875,9033,299,1484960909
1484961029,13430,106,1484961037,8688,345,1484961029
1484961149,8208,106,1484962699,9708,409,1484961149
1484961269,5437,106,1484962834,9567,411,1484961269
1484961389,4292,106,1484963098,9879,395,1484961389
1484961509,14437,106,1484963243,9740,292,1484961509
1484961629,13610,106,1484963458,10127,303,1484961629
1484961749,8471,106,1484963704,10732,202,1484961749
1484961869,4761,106,1484963825,9910,202,1484961869
1484961989,8466,106,1484963950,10174,201,1484961989
1484962109,10303,106,1484964091,9735,130,1484962109
1484962229,5271,106,1484964289,9521,407,1484962229
1484962349,11797,106,1484964364,9522,352,1484962349
1484962469,5771,106,1484964463,9444,254,1484962469
1484962589,15408,106,1484964544,9431,253,1484962589
1484962709,9624,106,1484964644,9290,208,1484962709
1484962829,10287,106,1484964731,8955,296,1484962829
1484962949,11034,106,1484964834,9743,344,1484962949
1484963069,8262,106,1484964909,9740,343,1484963069
1484963189,8242,106,1484964983,9739,343,1484963189
1484963309,12494,106,1484965058,9741,343,1484963309
1484963429,5819,106,1484965133,9981,292,1484963429
1484963549,8474,106,1484965208,9983,291,1484963549
1484963669,9575,106,1484965284,9900,291,1484963669
1484963789,5491,106,1484965357,9901,291,1484963789
1484963909,11791,106,1484965434,9899,341,1484963909
1484964029,7950,106,1484965511,9904,290,1484964029
1484964149,10308,106,1484965630,10069,399,1484964149
1484964269,13531,106,1484965709,9227,294,1484964269
1484964389,8534,106,1484965784,9734,344,1484964389
1484964509,3210,106,1484965857,9737,293,1484964509
1484964629,13683,106,1484965946,10619,247,1484964629
1484964749,3204,106,1484966030,10016,167,1484964749
1484964869,5596,106,1484966145,9895,396,1484964869
1484964989,4946,106,1484966221,9896,341,1484964989
1484965109,5589,106,1484966298,9897,341,1484965109
1484965229,8247,106,1484966375,9905,340,1484965229
1484965349,14961,106,1484966449,9906,340,1484965349
1484965469,10104,106,1484966543,9898,395,1484965469
1484965589,5598,106,1484966648,10170,290,1484965589
1484965709,9437,106,1484966745,9910,292,1484965709
1484965829,15524,106,1484966846,10622,205,1484965829
1484965949,13376,106,1484966946,10732,245,1484965949
