agent_timestamp,agent_field_id,agent_bin_id,expert_timestamp,expert_field_id,expert_bin_id,timestamp
1481174547,-1,0,1481174547,-1,0,1481174547
1481174667,8418,12,1481174557,10747,135,1481174667
1481174787,5698,12,1481174677,10747,135,1481174787
1481174907,5731,12,1481174796,10214,135,1481174907
1481175027,13692,12,1481174916,9640,104,1481175027
1481175147,13692,12,1481175034,10748,104,1481175147
1481175267,3432,11,1481175152,10748,104,1481175267
1481175387,11071,107,1481175270,10749,104,1481175387
1481175507,4902,107,1481175387,10749,104,1481175507
1481175627,13978,107,1481175506,6167,104,1481175627
1481175747,10133,107,1481175690,9376,399,1481175747
1481175867,11091,107,1481175892,10750,99,1481175867
1481175987,11092,107,1481176011,10750,130,1481175987
1481176107,8212,107,1481176129,10623,130,1481176107
1481176227,15690,107,1481176247,10623,130,1481176227
1481176347,8212,107,1481176365,10751,100,1481176347
1481176467,11092,107,1481176483,10751,100,1481176467
1481176587,4976,107,1481176602,10708,130,1481176587
1481176707,8213,107,1481176722,10708,130,1481176707
1481176827,8213,107,1481176880,10329,204,1481176827
1481176947,4977,107,1481176999,10329,204,1481176947
1481177067,10130,107,1481177152,10752,294,1481177067
1481177187,5792,107,1481177270,10752,294,1481177187
1481177307,9697,107,1481177395,10753,247,1481177307
1481177427,15768,107,1481177513,10328,247,1481177427
1481177547,9697,107,1481177638,10030,166,1481177547
1481177667,3217,107,1481177756,10030,166,1481177667
1481177787,14088,107,1481177875,10331,204,1481177787
1481177907,3216,107,1481178036,10754,130,1481177907
1481178027,5805,107,1481178639,10331,247,1481178027
1481178147,5791,107,1481178818,10754,130,1481178147
1481178267,5805,107,1481178936,10755,130,1481178267
1481178387,8416,107,1481179055,10755,130,1481178387
1481178507,15828,107,1481179173,10756,130,1481178507
1481178627,10136,107,1481179349,10582,203,1481178627
1481178747,14111,107,1481179538,10175,396,1481178747
1481178867,5676,107,1481179657,10171,396,1481178867
1481178987,5676,107,1481179776,9908,455,1481178987
1481179107,6213,107,1481179894,10172,397,1481179107
1481179227,6213,107,1481180011,10173,397,1481179227
1481179347,10590,106,1481180142,10757,342,1481179347
1481179467,8404,78,1481180261,10758,396,1481179467
1481179587,10664,78,1481180379,10176,395,1481179587
1481179707,3489,78,1481180501,10759,395,1481179707
1481179827,6248,78,1481180620,10760,396,1481179827
1481179947,15893,78,1481180769,10761,398,1481179947
1481180067,6282,78,1481180888,10762,457,1481180067
1481180187,3488,78,1481181007,10330,344,1481180187
1481180307,3773,78,1481181126,10332,399,1481180307
1481180427,3773,78,1481181245,10327,458,1481180427
1481180547,5896,105,1481181366,10763,400,1481180547
1481180667,3460,105,1481181491,10019,400,1481180667
1481180787,3460,105,1481181610,10334,346,1481180787
1481180907,13692,105,1481181728,10335,347,1481180907
1481181027,5731,105,1481181847,10764,401,1481181027
1481181147,13692,105,1481181965,10765,460,1481181147
1481181267,3489,136,1481182084,10766,402,1481181267
1481181387,3772,136,1481182207,10767,347,1481181387
1481181507,3773,136,1481182327,10586,401,1481181507
1481181627,8364,136,1481182445,10482,346,1481181627
1481181747,10405,136,1481182563,6183,346,1481181747
1481181867,6282,136,1481182681,10768,347,1481181867
1481181987,14113,135,1481182800,6181,347,1481181987
1481182107,3586,135,1481182918,10769,297,1481182107
1481182227,3577,135,1481183037,10436,348,1481182227
1481182347,13189,134,1481183156,10770,298,1481182347
1481182467,3784,102,1481183277,10434,403,1481182467
1481182587,3785,102,1481183397,10415,349,1481182587
1481182707,3662,101,1481183515,10390,404,1481182707
1481182827,3731,100,1481183636,10391,463,1481182827
1481182947,3944,99,1481183756,6177,404,1481182947
1481183067,3732,129,1481183875,10546,349,1481183067
1481183187,3709,129,1481183993,6208,349,1481183187
1481183307,3942,129,1481184112,10547,350,1481183307
1481183427,3711,99,1481184231,10139,351,1481183427
1481183547,3943,100,1481184351,6131,405,1481183547
1481183667,3799,100,1481184484,10771,349,1481183667
1481183787,3682,100,1481184642,10025,400,1481183787
1481183907,3782,131,1481184760,10025,400,1481183907
1481184027,3936,131,1481184834,10024,400,1481184027
1481184147,3686,131,1481184908,10504,400,1481184147
1481184267,3786,131,1481184981,10707,400,1481184267
1481184387,3934,131,1481185055,10026,345,1481184387
1481184507,3790,102,1481185128,10772,345,1481184507
1481184627,3679,102,1481185202,10708,399,1481184627
1481184747,3923,102,1481185274,10751,458,1481184747
1481184867,3795,102,1481185349,10750,399,1481184867
1481184987,3643,102,1481185422,10572,399,1481184987
1481185107,3804,102,0,0,0,1481185107
1481185227,3802,102,0,0,0,1481185227
1481185347,3797,102,0,0,0,1481185347
