agent_timestamp,agent_field_id,agent_bin_id,expert_timestamp,expert_field_id,expert_bin_id,timestamp
1543711566,-1,2338,1543711566,-1,2338,1543711566
1543711686,12723,2711,1543711576,13704,2602,1543711686
1543711806,6036,2213,1543711781,14590,2711,1543711806
1543711926,9033,2213,1543711901,14469,2711,1543711926
1543712046,13938,2213,1543712020,15082,2763,1543712046
1543712166,5710,2213,1543712139,14591,2762,1543712166
1543712286,6778,2148,1543712258,14591,2762,1543712286
1543712406,4956,2148,1543712379,15082,2763,1543712406
1543712526,13650,2148,1543712498,14464,2763,1543712526
1543712646,6778,2148,1543712617,14463,2763,1543712646
1543712766,14260,2148,1543712735,14482,2811,1543712766
1543712886,6564,2148,1543712856,14483,2763,1543712886
1543713006,7982,2148,1543712975,14483,2763,1543713006
1543713126,13651,2148,1543713094,14616,2810,1543713126
1543713246,6497,2148,1543713213,14616,2810,1543713246
1543713366,4584,2148,1543713333,14590,2711,1543713366
1543713486,6780,2148,1543713451,14522,2711,1543713486
1543713606,6778,2148,1543713577,14469,2711,1543713606
1543713726,6498,2148,1543713744,15090,2275,1543713726
1543713846,4583,2148,1543713864,15090,2275,1543713846
1543713966,4957,2148,1543713983,15531,2340,1543713966
1543714086,13201,2148,1543714102,15531,2340,1543714086
1543714206,4957,2148,1543714221,15290,2340,1543714206
1543714326,4582,2148,1543714340,15290,2340,1543714326
1543714446,4583,2148,1543714459,15528,2276,1543714446
1543714566,15307,2148,1543714577,15528,2276,1543714566
1543714686,6428,2148,1543714811,15573,2213,1543714686
1543714806,9316,2148,1543715062,15264,2930,1543714806
1543714926,6564,2148,1543715182,15006,2894,1543714926
1543715046,6498,2148,1543715332,14524,2655,1543715046
1543715166,4583,2148,1543715452,14524,2655,1543715166
1543715286,6564,2148,1543715590,15543,2811,1543715286
1543715406,13650,2148,1543715707,15543,2811,1543715406
1543715526,9927,2148,1543715827,15263,2811,1543715526
1543715646,6079,2148,1543715945,15536,2855,1543715646
1543715766,4956,2148,1543716180,15527,2084,1543715766
1543715886,6564,2148,1543716300,15527,2084,1543715886
1543716006,7508,2085,1543716418,15251,2020,1543716006
1543716126,6755,2085,1543716537,15251,2020,1543716126
