agent_timestamp,agent_field_id,agent_bin_id,expert_timestamp,expert_field_id,expert_bin_id,timestamp
1485046588,-1,2283,1485046588,-1,2283,1485046588
1485046708,1092,1573,1485046598,9104,1894,1485046708
1485046828,1488,1636,1485046672,9105,1894,1485046828
1485046948,561,1636,1485046746,9378,1958,1485046948
1485047068,9674,1636,1485046901,10330,2717,1485047068
1485047188,701,1636,1485047019,10331,2662,1485047188
1485047308,1492,1636,1485047137,10574,2718,1485047308
1485047428,10411,1636,1485047255,10031,2663,1485047428
1485047548,9679,1636,1485047374,10030,2662,1485047548
1485047668,561,1636,1485047492,10027,2603,1485047668
1485047788,15403,1636,1485047611,10029,2662,1485047788
1485047908,714,1636,1485047730,10019,2603,1485047908
1485048028,1080,1636,1485047875,10253,2476,1485048028
1485048148,1090,1636,1485048131,10383,2157,1485048148
1485048268,714,1636,1485048250,10383,2157,1485048268
1485048388,9679,1636,1485048326,6117,2157,1485048388
1485048508,12902,1636,1485048445,6117,2157,1485048508
1485048628,1337,1636,1485048562,6118,2094,1485048628
1485048748,1337,1636,1485048681,6118,2094,1485048748
1485048868,1488,1636,1485048800,6125,2158,1485048868
1485048988,13007,1636,1485048919,6131,2158,1485048988
1485049108,1486,1636,1485049038,6131,2158,1485049108
1485049228,7204,1636,1485049156,10547,2158,1485049228
1485049348,1081,1636,1485049275,10547,2158,1485049348
1485049468,1486,1636,1485049411,10130,2029,1485049468
1485049588,1337,1636,1485049627,11079,2022,1485049588
1485049708,14641,1636,1485049746,11079,2022,1485049708
1485049828,11511,1636,1485049864,11079,2022,1485049828
1485049948,7204,1636,1485049983,11080,2022,1485049948
1485050068,13396,1636,1485050103,11080,2022,1485050068
1485050188,1491,1636,1485050221,11080,2022,1485050188
1485050308,1082,1636,1485050338,11081,1959,1485050308
1485050428,701,1636,1485050457,11081,1959,1485050428
1485050548,15403,1636,1485050645,10030,2662,1485050548
1485050668,701,1636,1485050720,10031,2663,1485050668
1485050788,9674,1636,1485050873,10966,2856,1485050788
1485050908,11515,1636,1485050995,9880,2895,1485050908
1485051028,714,1636,1485051162,11082,2533,1485051028
1485051148,1090,1636,1485051379,10021,2540,1485051148
1485051268,9660,1636,1485051467,11030,2717,1485051268
1485051388,10119,1636,1485051540,10738,2769,1485051388
1485051508,11515,1636,1485051667,10389,2349,1485051508
1485051628,714,1636,1485051815,10722,2279,1485051628
1485051748,4312,1702,1485051934,11083,2343,1485051748
1485051868,6583,1766,1485052052,11083,2343,1485051868
1485051988,3173,1959,1485052170,11083,2343,1485051988
1485052108,4181,1959,1485052372,6119,2157,1485052108
1485052228,5222,1959,1485052569,10877,2861,1485052228
1485052348,7415,1959,1485052687,10879,2862,1485052348
1485052468,14950,1959,1485052806,10817,2862,1485052468
1485052588,12969,1959,1485052925,10817,2862,1485052588
1485052708,8009,1959,1485053114,10169,2898,1485052708
1485052828,14950,1959,1485053235,10169,2898,1485052828
1485052948,7099,1959,1485053354,9991,2933,1485052948
1485053068,9083,1959,1485053473,9988,2898,1485053068
1485053188,13659,1959,1485053592,10862,2898,1485053188
1485053308,3180,2023,1485053710,10862,2898,1485053308
1485053428,7470,2088,1485053842,9987,2858,1485053428
1485053548,9440,2088,1485053962,9986,2858,1485053548
1485053668,13430,2088,1485054081,9986,2858,1485053668
1485053788,9585,2088,1485054307,11084,2408,1485053788
1485053908,10999,2089,1485054424,11084,2408,1485053908
1485054028,7240,2153,1485054542,11084,2408,1485054028
1485054148,10728,2153,1485054662,11085,2473,1485054148
1485054268,5516,2154,1485054780,11085,2473,1485054268
1485054388,5443,2154,1485054898,11085,2473,1485054388
1485054508,10307,2154,1485055017,11086,2409,1485054508
1485054628,4795,2154,1485055136,11086,2409,1485054628
1485054748,10207,2154,1485055254,11086,2409,1485054748
