agent_timestamp,agent_field_id,agent_bin_id,expert_timestamp,expert_field_id,expert_bin_id,timestamp
1485568610,-1,2287,1485568610,-1,2287,1485568610
1485568730,5786,2284,1485568620,10248,2479,1485568620
1485568850,3227,2157,1485568739,10247,2414,1485568739
1485568970,3382,2157,1485568859,10588,2414,1485568859
1485569090,8479,2152,1485568978,11118,2351,1485568978
1485569210,7465,2279,1485569149,10771,2223,1485569149
1485569330,5532,2407,1485569267,10711,2223,1485569267
1485569450,10564,2408,1485569386,10663,2159,1485569386
1485569570,12669,2408,1485569518,6280,2159,1485569518
1485569690,3872,2408,1485569769,10816,2819,1485569769
1485569810,4092,2408,1485569887,10815,2862,1485569887
1485569930,10565,2473,1485570062,10473,2414,1485570062
1485570050,8368,2473,1485570139,11118,2351,1485570139
1485570170,8368,2473,1485570212,10419,2351,1485570212
1485570290,10079,2473,1485570286,6234,2287,1485570286
1485570410,5575,2473,1485570362,10418,2286,1485570362
1485570530,2184,2473,1485570437,10771,2223,1485570437
1485570650,13700,2473,1485570511,10711,2223,1485570511
1485570770,3346,2473,1485570585,10663,2159,1485570585
1485570890,8368,2473,1485570660,10139,2095,1485570660
1485571010,8061,2473,1485570734,10547,2158,1485570734
1485571130,4685,2473,1485570808,6212,2095,1485570808
1485571250,3745,2473,1485570881,10138,2095,1485570881
1485571370,4093,2473,1485570954,6280,2159,1485570954
1485571490,10565,2473,1485571027,10137,2031,1485571027
1485571610,10204,2473,1485571101,10136,2031,1485571101
1485571730,15390,2473,1485571188,11119,2030,1485571188
1485571850,3876,2473,1485571307,11119,2030,1485571307
1485571970,10079,2473,1485571425,11119,2030,1485571425
1485572090,11183,2473,1485571544,11096,2094,1485571544
1485572210,3346,2473,1485571663,11096,2094,1485571663
1485572330,13638,2473,1485571783,11090,2029,1485571783
1485572450,5575,2473,1485571902,11120,2029,1485571902
1485572570,13638,2473,1485572022,11120,2029,1485572022
1485572690,11085,2473,1485572143,11120,2029,1485572143
1485572810,15449,2473,1485572262,11121,2094,1485572262
1485572930,10565,2473,1485572381,11121,2094,1485572381
1485573050,3740,2473,1485572501,11121,2094,1485572501
1485573170,3874,2473,1485572618,11122,2094,1485572618
1485573290,11183,2473,1485572780,10317,2091,1485572780
1485573410,11085,2473,1485572899,10317,2091,1485572899
1485573530,9806,2473,1485573018,10316,2091,1485573018
1485573650,4685,2473,1485573158,11068,2028,1485573158
1485573770,9805,2473,1485573276,11068,2028,1485573276
1485573890,13700,2473,1485573394,11123,2093,1485573394
1485574010,15449,2473,1485573515,11123,2093,1485573515
1485574130,8061,2473,1485573636,11067,2092,1485573636
1485574250,13700,2473,1485573756,11067,2092,1485573756
1485574370,10079,2473,1485573876,10318,2092,1485573876
1485574490,10565,2473,1485573997,10318,2092,1485573997
1485574610,3874,2473,1485574116,10315,2091,1485574116
1485574730,13699,2473,1485574234,10315,2091,1485574234
1485574850,10204,2473,1485574352,10316,2091,1485574352
1485574970,3876,2473,1485574471,10314,2027,1485574471
1485575090,9805,2473,1485574589,10314,2027,1485574589
1485575210,2448,2473,1485574709,10129,2027,1485574709
1485575330,2184,2473,1485574874,11124,2159,1485574874
1485575450,10204,2473,1485574994,11125,2159,1485574994
1485575570,13700,2473,1485575114,6210,2095,1485575114
1485575690,3740,2473,1485575234,6210,2095,1485575234
1485575810,2184,2473,1485575353,6210,2095,1485575353
1485575930,8061,2473,1485575471,11126,2158,1485575471
1485576050,3874,2473,1485575591,11126,2158,1485575591
1485576170,4685,2473,1485575709,11126,2158,1485575709
1485576290,3346,2473,1485575827,11127,2094,1485575827
1485576410,15642,2473,1485575945,11127,2094,1485575945
1485576530,10204,2473,1485576064,11128,2158,1485576064
1485576650,11085,2473,1485576183,11128,2158,1485576183
1485576770,4685,2473,1485576301,11129,2095,1485576301
1485576890,9805,2473,1485576419,11129,2095,1485576419
1485577010,10079,2473,1485576537,11129,2095,1485576537
1485577130,13095,2473,1485576655,11128,2158,1485576655
1485577250,10565,2473,1485576773,11122,2094,1485576773
1485577370,8369,2473,1485576891,11122,2094,1485576891
1485577490,4093,2473,1485577010,11097,2030,1485577010
1485577610,11085,2473,1485577127,11097,2030,1485577127
1485577730,9805,2473,1485577253,6214,2031,1485577253
1485577850,8368,2473,1485577371,6214,2031,1485577371
1485577970,13698,2473,1485577489,11130,2096,1485577489
1485578090,13698,2473,1485577644,11131,2093,1485577644
1485578210,3875,2473,1485577763,11132,2157,1485577763
1485578330,2212,2537,1485577880,11133,2157,1485577880
1485578450,8553,2537,1485577998,11127,2094,1485577998
1485578570,13667,2537,1485578117,11134,2158,1485578117
1485578690,2476,2537,1485578236,11135,2158,1485578236
1485578810,15397,2537,1485578354,10627,2158,1485578354
1485578930,2618,2661,1485578473,10627,2158,1485578473
1485579050,14158,2816,1485578592,6228,2223,1485578592
1485579170,13875,2816,1485578746,6286,2416,1485578746
0,0,0,1485578892,11136,2414,1485578892
0,0,0,1485579032,11137,2480,1485579032
0,0,0,1485579150,11137,2480,1485579150
0,0,0,1485579269,6286,2416,1485579269
